id,topico,topico_rotulo
1576598814798282752,0,"brasil, brasildaesperança, povo, país, equipelula"
1577346631430717440,1,"povo, presidente, porque, bolsonaro, gente"
1580244126716792833,0,"brasil, brasildaesperança, povo, país, equipelula"
1583840922164678656,0,"brasil, brasildaesperança, povo, país, equipelula"
1585242337302544384,0,"brasil, brasildaesperança, povo, país, equipelula"
1558984926694969344,0,"brasil, brasildaesperança, povo, país, equipelula"
1559130443064217601,0,"brasil, brasildaesperança, povo, país, equipelula"
1559202562900987911,0,"brasil, brasildaesperança, povo, país, equipelula"
1559208905959526400,0,"brasil, brasildaesperança, povo, país, equipelula"
1559223470541754370,0,"brasil, brasildaesperança, povo, país, equipelula"
1559281760692645888,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1559304457665630208,1,"povo, presidente, porque, bolsonaro, gente"
1559310232689467392,5,"dia, amanhã, bom, povo, obrigado"
1559313079334322176,1,"povo, presidente, porque, bolsonaro, gente"
1559314231899693057,0,"brasil, brasildaesperança, povo, país, equipelula"
1559315193334751232,0,"brasil, brasildaesperança, povo, país, equipelula"
1559317769333751826,9,"educação, escola, universidades, estudantes, ensino"
1559318770639949825,1,"povo, presidente, porque, bolsonaro, gente"
1559321874592665603,9,"educação, escola, universidades, estudantes, ensino"
1559330260436525060,1,"povo, presidente, porque, bolsonaro, gente"
1559374499107274753,1,"povo, presidente, porque, bolsonaro, gente"
1559484792344821762,0,"brasil, brasildaesperança, povo, país, equipelula"
1559497650885595138,0,"brasil, brasildaesperança, povo, país, equipelula"
1559538402541899785,0,"brasil, brasildaesperança, povo, país, equipelula"
1559570712976887808,0,"brasil, brasildaesperança, povo, país, equipelula"
1559593295956873221,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1559599204460281859,5,"dia, amanhã, bom, povo, obrigado"
1559608023349346304,0,"brasil, brasildaesperança, povo, país, equipelula"
1559612225819746307,0,"brasil, brasildaesperança, povo, país, equipelula"
1559613301218238465,0,"brasil, brasildaesperança, povo, país, equipelula"
1559635160798224388,0,"brasil, brasildaesperança, povo, país, equipelula"
1559670439915536387,3,"cirotv, vivo, cirotv br, br, acompanhe"
1559702868956962816,1,"povo, presidente, porque, bolsonaro, gente"
1559841309350920193,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1559858990816772097,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1559860164345348096,0,"brasil, brasildaesperança, povo, país, equipelula"
1559861419176333314,0,"brasil, brasildaesperança, povo, país, equipelula"
1559862270183841794,0,"brasil, brasildaesperança, povo, país, equipelula"
1559863217819713536,2,"governo, renda, salário, mínimo, aumento"
1559863740098646016,1,"povo, presidente, porque, bolsonaro, gente"
1559865736759312390,1,"povo, presidente, porque, bolsonaro, gente"
1559866897302265858,1,"povo, presidente, porque, bolsonaro, gente"
1559882048038469638,2,"governo, renda, salário, mínimo, aumento"
1559884317899325440,0,"brasil, brasildaesperança, povo, país, equipelula"
1559899043962138624,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1559929820909289472,2,"governo, renda, salário, mínimo, aumento"
1559930024303759361,2,"governo, renda, salário, mínimo, aumento"
1559930869284044804,2,"governo, renda, salário, mínimo, aumento"
1559956168239243268,0,"brasil, brasildaesperança, povo, país, equipelula"
1559972936991244288,0,"brasil, brasildaesperança, povo, país, equipelula"
1559998030258098179,0,"brasil, brasildaesperança, povo, país, equipelula"
1560020563900485634,0,"brasil, brasildaesperança, povo, país, equipelula"
1560032266042019841,5,"dia, amanhã, bom, povo, obrigado"
1560211343441104896,0,"brasil, brasildaesperança, povo, país, equipelula"
1560226220368969729,7,"educação, brasil, crianças, ensino, melhores"
1560285152282034176,0,"brasil, brasildaesperança, povo, país, equipelula"
1560299315905515525,0,"brasil, brasildaesperança, povo, país, equipelula"
1560319888643719169,0,"brasil, brasildaesperança, povo, país, equipelula"
1560352256180076544,0,"brasil, brasildaesperança, povo, país, equipelula"
1560364148722114560,0,"brasil, brasildaesperança, povo, país, equipelula"
1560385930468270080,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1560395047299911685,1,"povo, presidente, porque, bolsonaro, gente"
1560395574473625600,1,"povo, presidente, porque, bolsonaro, gente"
1560396123465998336,0,"brasil, brasildaesperança, povo, país, equipelula"
1560396861487423488,9,"educação, escola, universidades, estudantes, ensino"
1560397377416077318,9,"educação, escola, universidades, estudantes, ensino"
1560397845596979204,0,"brasil, brasildaesperança, povo, país, equipelula"
1560398528521900033,0,"brasil, brasildaesperança, povo, país, equipelula"
1560399094098558983,0,"brasil, brasildaesperança, povo, país, equipelula"
1560400004006789123,5,"dia, amanhã, bom, povo, obrigado"
1560415133763080192,0,"brasil, brasildaesperança, povo, país, equipelula"
1560415297563029505,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1560428026910973952,0,"brasil, brasildaesperança, povo, país, equipelula"
1560444599952445442,0,"brasil, brasildaesperança, povo, país, equipelula"
1560575276429578241,5,"dia, amanhã, bom, povo, obrigado"
1560619631060008961,5,"dia, amanhã, bom, povo, obrigado"
1560655381734752256,5,"dia, amanhã, bom, povo, obrigado"
1560683139340566538,0,"brasil, brasildaesperança, povo, país, equipelula"
1560705083826110464,0,"brasil, brasildaesperança, povo, país, equipelula"
1560741650065895424,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1560776042821853186,0,"brasil, brasildaesperança, povo, país, equipelula"
1560812568490524673,0,"brasil, brasildaesperança, povo, país, equipelula"
1560942135834181632,0,"brasil, brasildaesperança, povo, país, equipelula"
1560975479070511104,0,"brasil, brasildaesperança, povo, país, equipelula"
1561005440401453063,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1561021086854152193,5,"dia, amanhã, bom, povo, obrigado"
1561022503446790151,7,"educação, brasil, crianças, ensino, melhores"
1561022855189504002,7,"educação, brasil, crianças, ensino, melhores"
1561023260317421570,0,"brasil, brasildaesperança, povo, país, equipelula"
1561023596876767233,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1561024477403774977,0,"brasil, brasildaesperança, povo, país, equipelula"
1561025463488839680,0,"brasil, brasildaesperança, povo, país, equipelula"
1561026105397678080,1,"povo, presidente, porque, bolsonaro, gente"
1561027323994034183,0,"brasil, brasildaesperança, povo, país, equipelula"
1561035058504400896,0,"brasil, brasildaesperança, povo, país, equipelula"
1561043076906422272,0,"brasil, brasildaesperança, povo, país, equipelula"
1561045532403027968,0,"brasil, brasildaesperança, povo, país, equipelula"
1561057306804117505,1,"povo, presidente, porque, bolsonaro, gente"
1561094730653515785,0,"brasil, brasildaesperança, povo, país, equipelula"
1561116412957057025,0,"brasil, brasildaesperança, povo, país, equipelula"
1561119616918773760,1,"povo, presidente, porque, bolsonaro, gente"
1561158923868160006,5,"dia, amanhã, bom, povo, obrigado"
1561309279365259265,5,"dia, amanhã, bom, povo, obrigado"
1561350688705335300,0,"brasil, brasildaesperança, povo, país, equipelula"
1561389851102134272,0,"brasil, brasildaesperança, povo, país, equipelula"
1561438382470975491,0,"brasil, brasildaesperança, povo, país, equipelula"
1561471041507033088,0,"brasil, brasildaesperança, povo, país, equipelula"
1561496312532635648,0,"brasil, brasildaesperança, povo, país, equipelula"
1561523181403488256,0,"brasil, brasildaesperança, povo, país, equipelula"
1561661580701474817,1,"povo, presidente, porque, bolsonaro, gente"
1561703822870855681,0,"brasil, brasildaesperança, povo, país, equipelula"
1561720995643240448,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1561723784314474496,0,"brasil, brasildaesperança, povo, país, equipelula"
1561723908599996416,0,"brasil, brasildaesperança, povo, país, equipelula"
1561724296812236800,0,"brasil, brasildaesperança, povo, país, equipelula"
1561724425522782209,1,"povo, presidente, porque, bolsonaro, gente"
1561725252622761986,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1561725410185994240,0,"brasil, brasildaesperança, povo, país, equipelula"
1561728377505062914,0,"brasil, brasildaesperança, povo, país, equipelula"
1561729061596061699,0,"brasil, brasildaesperança, povo, país, equipelula"
1561729218958049280,0,"brasil, brasildaesperança, povo, país, equipelula"
1561729328118988800,1,"povo, presidente, porque, bolsonaro, gente"
1561729438873796608,0,"brasil, brasildaesperança, povo, país, equipelula"
1561729831955464195,1,"povo, presidente, porque, bolsonaro, gente"
1561731250087514114,0,"brasil, brasildaesperança, povo, país, equipelula"
1561732426996514816,2,"governo, renda, salário, mínimo, aumento"
1561732530474205184,2,"governo, renda, salário, mínimo, aumento"
1561734858925285377,0,"brasil, brasildaesperança, povo, país, equipelula"
1561735087540019204,1,"povo, presidente, porque, bolsonaro, gente"
1561736889908006920,0,"brasil, brasildaesperança, povo, país, equipelula"
1561741551495266310,1,"povo, presidente, porque, bolsonaro, gente"
1561790057006112768,0,"brasil, brasildaesperança, povo, país, equipelula"
1561822441982382082,0,"brasil, brasildaesperança, povo, país, equipelula"
1561840011972075522,2,"governo, renda, salário, mínimo, aumento"
1561843791803256833,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1561887676583841793,0,"brasil, brasildaesperança, povo, país, equipelula"
1562025316129935360,0,"brasil, brasildaesperança, povo, país, equipelula"
1562102136548237312,0,"brasil, brasildaesperança, povo, país, equipelula"
1562147018268606464,0,"brasil, brasildaesperança, povo, país, equipelula"
1562191062503866369,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1562195228035260417,1,"povo, presidente, porque, bolsonaro, gente"
1562195448831520769,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1562215759710912512,0,"brasil, brasildaesperança, povo, país, equipelula"
1562248696825319424,0,"brasil, brasildaesperança, povo, país, equipelula"
1562391763695837184,5,"dia, amanhã, bom, povo, obrigado"
1562443761203810304,11,"fake, fake news, news, verdade, mentiras"
1562494934074044421,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562535325800759302,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1562567415279394816,1,"povo, presidente, porque, bolsonaro, gente"
1562575634039439361,0,"brasil, brasildaesperança, povo, país, equipelula"
1562610168902193152,5,"dia, amanhã, bom, povo, obrigado"
1562750248321069056,1,"povo, presidente, porque, bolsonaro, gente"
1562768975951409153,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562862648789610502,0,"brasil, brasildaesperança, povo, país, equipelula"
1562946575764033536,0,"brasil, brasildaesperança, povo, país, equipelula"
1562947450377084928,1,"povo, presidente, porque, bolsonaro, gente"
1562949350027694083,0,"brasil, brasildaesperança, povo, país, equipelula"
1562950653193773056,0,"brasil, brasildaesperança, povo, país, equipelula"
1562950980097912832,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562951618567426050,0,"brasil, brasildaesperança, povo, país, equipelula"
1562953215045681157,1,"povo, presidente, porque, bolsonaro, gente"
1562953616545452032,0,"brasil, brasildaesperança, povo, país, equipelula"
1562954228968361984,0,"brasil, brasildaesperança, povo, país, equipelula"
1562955330740334603,2,"governo, renda, salário, mínimo, aumento"
1562955745406353408,0,"brasil, brasildaesperança, povo, país, equipelula"
1562957095963570176,2,"governo, renda, salário, mínimo, aumento"
1562957303217012737,0,"brasil, brasildaesperança, povo, país, equipelula"
1562962020994994177,3,"cirotv, vivo, cirotv br, br, acompanhe"
1562974275589804033,5,"dia, amanhã, bom, povo, obrigado"
1563002992118231040,5,"dia, amanhã, bom, povo, obrigado"
1563118730074529793,0,"brasil, brasildaesperança, povo, país, equipelula"
1563135263374979072,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1563142138199965697,9,"educação, escola, universidades, estudantes, ensino"
1563146339638472705,1,"povo, presidente, porque, bolsonaro, gente"
1563169694492008448,1,"povo, presidente, porque, bolsonaro, gente"
1563199969011519489,0,"brasil, brasildaesperança, povo, país, equipelula"
1563227982008750082,0,"brasil, brasildaesperança, povo, país, equipelula"
1563273858937163777,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1563310418231459841,0,"brasil, brasildaesperança, povo, país, equipelula"
1563334712541999105,0,"brasil, brasildaesperança, povo, país, equipelula"
1563492797998833664,5,"dia, amanhã, bom, povo, obrigado"
1563551653856690176,5,"dia, amanhã, bom, povo, obrigado"
1563592318472450052,0,"brasil, brasildaesperança, povo, país, equipelula"
1563618218832437250,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1563648123687280640,0,"brasil, brasildaesperança, povo, país, equipelula"
1563652378582142976,5,"dia, amanhã, bom, povo, obrigado"
1563672946945687552,0,"brasil, brasildaesperança, povo, país, equipelula"
1563685263842414592,0,"brasil, brasildaesperança, povo, país, equipelula"
1563698114376220674,0,"brasil, brasildaesperança, povo, país, equipelula"
1563851050028830722,5,"dia, amanhã, bom, povo, obrigado"
1563954573630476290,12,"lula, broadcasts, juntos, ato, broadcasts lula"
1564034465030086657,1,"povo, presidente, porque, bolsonaro, gente"
1564044340678332419,9,"educação, escola, universidades, estudantes, ensino"
1564046221966295043,0,"brasil, brasildaesperança, povo, país, equipelula"
1564046421581504519,1,"povo, presidente, porque, bolsonaro, gente"
1564052030200717313,0,"brasil, brasildaesperança, povo, país, equipelula"
1564052161146789888,0,"brasil, brasildaesperança, povo, país, equipelula"
1564053726817652736,3,"cirotv, vivo, cirotv br, br, acompanhe"
1564058797294878720,2,"governo, renda, salário, mínimo, aumento"
1564059427195478016,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1564060729896046595,7,"educação, brasil, crianças, ensino, melhores"
1564065906225025024,11,"fake, fake news, news, verdade, mentiras"
1564070137149415426,2,"governo, renda, salário, mínimo, aumento"
1564070566793035778,0,"brasil, brasildaesperança, povo, país, equipelula"
1564074620222930944,8,"bolsonaro, saúde, vacina, pessoas, pandemia"
1564078865965801473,0,"brasil, brasildaesperança, povo, país, equipelula"
1564081964331794433,0,"brasil, brasildaesperança, povo, país, equipelula"
1564082091582787588,1,"povo, presidente, porque, bolsonaro, gente"
1564086940923826176,5,"dia, amanhã, bom, povo, obrigado"
1564203532571611136,0,"brasil, brasildaesperança, povo, país, equipelula"
1564256658678767617,6,"ciro, giro ciro, giro, perca, sp"
1564296963004448769,0,"brasil, brasildaesperança, povo, país, equipelula"
1564304709652971520,10,"indígenas, povos, precisamos, desenvolvimento, ilegal"
1564304809511079937,0,"brasil, brasildaesperança, povo, país, equipelula"
1564310983635607552,0,"brasil, brasildaesperança, povo, país, equipelula"
1564362435615678465,0,"brasil, brasildaesperança, povo, país, equipelula"
1564379653523079168,4,"broadcasts, lula, broadcasts lula, imprensa, conversa"
1564396485072019459,2,"governo, renda, salário, mínimo, aumento"
