resposta_id,tweet_pai,candidato,data
1578790027668393984,1578733797637763075,Lula,
1568233441094733825,1568211491874082828,Ciro Gomes,
1561458858735828996,1561065892125065217,Ciro Gomes,
1578823516010356737,1578733797637763075,Lula,
1561077579557265410,1561065892125065217,Ciro Gomes,
1568418223871107073,1568211491874082828,Ciro Gomes,
1578860176391933952,1578733797637763075,Lula,
1561392997631238145,1561065892125065217,Ciro Gomes,
1578740802121273350,1578733797637763075,Lula,
1568238713779388422,1568211491874082828,Ciro Gomes,
1578743032274309122,1578733797637763075,Lula,
1568691876185899008,1568211491874082828,Ciro Gomes,
1577815892326588416,1577811057485160449,Lula,
1578741252224274432,1578733797637763075,Lula,
1578741300286758912,1578733797637763075,Lula,
1577814513520353282,1577811057485160449,Lula,
1568480504462168066,1568211491874082828,Ciro Gomes,
1578868488793620481,1578733797637763075,Lula,
1578060259394031621,1577811057485160449,Lula,
1579824613823229952,1578733797637763075,Lula,
1568215835956633600,1568211491874082828,Ciro Gomes,
1577858322115530756,1577811057485160449,Lula,
1578747750711427073,1578733797637763075,Lula,
1568456890169835522,1568211491874082828,Ciro Gomes,
1578734798973308928,1578733797637763075,Lula,
1578133811967172612,1577811057485160449,Lula,
1568277768235786241,1568211491874082828,Ciro Gomes,
1578816168449957889,1578733797637763075,Lula,
1578161201183625216,1577811057485160449,Lula,
1568236607160946690,1568211491874082828,Ciro Gomes,
1577978029351272448,1577811057485160449,Lula,
1579239399543693312,1578733797637763075,Lula,
1568227544859656192,1568211491874082828,Ciro Gomes,
1577836981912047618,1577811057485160449,Lula,
1578739222483116032,1578733797637763075,Lula,
1568237836029001730,1568211491874082828,Ciro Gomes,
1578094582554054656,1577811057485160449,Lula,
1578743952240304129,1578733797637763075,Lula,
1578779969555402752,1578733797637763075,Lula,
1568236527049646080,1568211491874082828,Ciro Gomes,
1577843233702526976,1577811057485160449,Lula,
1579078679556419584,1578733797637763075,Lula,
1568253807544438785,1568211491874082828,Ciro Gomes,
1577813161704624128,1577811057485160449,Lula,
1578777254750220295,1578733797637763075,Lula,
1578051521916329987,1577811057485160449,Lula,
1578759284275695616,1578733797637763075,Lula,
1568374338465796101,1568211491874082828,Ciro Gomes,
1581197958640390144,1577811057485160449,Lula,
1575582952406204416,1575504740372185090,Ciro Gomes,
1568538200888459264,1568211491874082828,Ciro Gomes,
1568243141156683782,1568211491874082828,Ciro Gomes,
1575526972184317952,1575504740372185090,Ciro Gomes,
1577828761264947200,1577811057485160449,Lula,
1568287983102574594,1568211491874082828,Ciro Gomes,
1577833537457295365,1577811057485160449,Lula,
1575509809641791490,1575504740372185090,Ciro Gomes,
1577812764994818048,1577811057485160449,Lula,
1575507435548180481,1575504740372185090,Ciro Gomes,
1575562518742925313,1575504740372185090,Ciro Gomes,
1577811162053361664,1577811057485160449,Lula,
1575514933894254592,1575504740372185090,Ciro Gomes,
1575547675243474944,1575504740372185090,Ciro Gomes,
1578169577988845568,1577811057485160449,Lula,
1578035427503902721,1577811057485160449,Lula,
1575557407010586625,1575504740372185090,Ciro Gomes,
1577825276473532417,1577811057485160449,Lula,
1575551870105681920,1575504740372185090,Ciro Gomes,
1573813531623006208,1573798001365204992,Lula,
1575524291482947585,1575504740372185090,Ciro Gomes,
1574014911545483264,1573798001365204992,Lula,
1575814520554983424,1575504740372185090,Ciro Gomes,
1573803410373107717,1573798001365204992,Lula,
1573896519538835457,1573798001365204992,Lula,
1573081409593704448,1572717520188215298,Lula,
1573845203936546817,1573798001365204992,Lula,
1572735538200731648,1572717520188215298,Lula,
1575507228295061505,1575504740372185090,Ciro Gomes,
1574135584351715333,1573798001365204992,Lula,
1575512111500783616,1575504740372185090,Ciro Gomes,
1572750256756133890,1572717520188215298,Lula,
1573818564804579330,1573798001365204992,Lula,
1575544321675182082,1575504740372185090,Ciro Gomes,
1573841598957473792,1573798001365204992,Lula,
1575595284331376640,1575504740372185090,Ciro Gomes,
1574069599473176579,1573798001365204992,Lula,
1575508438184067075,1575504740372185090,Ciro Gomes,
1573817857435226113,1573798001365204992,Lula,
1575554441251414016,1575504740372185090,Ciro Gomes,
1572908009583513600,1572717520188215298,Lula,
1577473158831296512,1577294090902933505,Lula,
1573812273537220608,1573798001365204992,Lula,
1575570450113241089,1575504740372185090,Ciro Gomes,
1575517698544615424,1575504740372185090,Ciro Gomes,
1573800832319062016,1573798001365204992,Lula,
1577432510052859904,1577294090902933505,Lula,
1575524618055684100,1575504740372185090,Ciro Gomes,
1573819061250785280,1573798001365204992,Lula,
1577613145077649412,1577294090902933505,Lula,
1573813893037703169,1573798001365204992,Lula,
1573801622223966209,1573798001365204992,Lula,
1573800516529922049,1573798001365204992,Lula,
1577625515590049792,1577294090902933505,Lula,
1573844327272534016,1573798001365204992,Lula,
1577465556420427778,1577294090902933505,Lula,
1573806082807549957,1573798001365204992,Lula,
1572977379676487682,1572717520188215298,Lula,
1577307502257098753,1577294090902933505,Lula,
1574029985660141569,1573798001365204992,Lula,
1573799297702830080,1573798001365204992,Lula,
1578097452468432897,1577294090902933505,Lula,
1571271657938997248,1570924161060712450,Lula,
1577459262237790208,1577294090902933505,Lula,
1577686194602795009,1577294090902933505,Lula,
1571220916956184576,1570924161060712450,Lula,
1577456444583989249,1577294090902933505,Lula,
1570959868798078978,1570924161060712450,Lula,
1577463282855604225,1577294090902933505,Lula,
1577588971659329536,1577294090902933505,Lula,
1571178233307058177,1570924161060712450,Lula,
1572580370998251520,1572579827932344321,Lula,
1571454551483645955,1570924161060712450,Lula,
1577436740297510912,1577294090902933505,Lula,
1570930224770187264,1570924161060712450,Lula,
1577452355074904064,1577294090902933505,Lula,
1579898468122099713,1579869136100134912,Bolsonaro,
1578353390954086400,1577294090902933505,Lula,
1571144630573596683,1570924161060712450,Lula,
1570965377420611585,1570924161060712450,Lula,
1579871869825871872,1579869136100134912,Bolsonaro,
1578746134863847424,1577294090902933505,Lula,
1571080865106518017,1570924161060712450,Lula,
1577759714070372353,1577294090902933505,Lula,
1572654799715442688,1572579827932344321,Lula,
1571258247536906241,1570924161060712450,Lula,
1571062437314727937,1570924161060712450,Lula,
1572666663908306944,1572579827932344321,Lula,
1576399275013308417,1576375537022689281,Lula,
1571141162559508480,1570924161060712450,Lula,
1577745776171794459,1577736399796817922,Lula,
1576469732718309376,1576375537022689281,Lula,
1571143216912830465,1570924161060712450,Lula,
1577738898280943616,1577736399796817922,Lula,
1577754678867132416,1577736399796817922,Lula,
1571370349249368065,1570924161060712450,Lula,
1576437430609010688,1576375537022689281,Lula,
1577772080820588547,1577736399796817922,Lula,
1572593664488255488,1572579827932344321,Lula,
1571236719227441152,1570924161060712450,Lula,
1576385663314059264,1576375537022689281,Lula,
1577750478074658846,1577736399796817922,Lula,
1576404011565318146,1576375537022689281,Lula,
1578808605632917504,1577736399796817922,Lula,
1570929901645209603,1570924161060712450,Lula,
1576401279085006849,1576375537022689281,Lula,
1577788707205251073,1577736399796817922,Lula,
1576404502420156417,1576375537022689281,Lula,
1577781195215085584,1577736399796817922,Lula,
1570938365075394562,1570924161060712450,Lula,
1576376772626898945,1576375537022689281,Lula,
1577765780648824836,1577736399796817922,Lula,
1572580766332366848,1572579827932344321,Lula,
1578587238140903424,1577736399796817922,Lula,
1576396799513792512,1576375537022689281,Lula,
1576508435663048704,1576375537022689281,Lula,
1577787431641817088,1577736399796817922,Lula,
1576452632100884480,1576375537022689281,Lula,
1571806110213963778,1570924161060712450,Lula,
1572614312413339650,1572579827932344321,Lula,
1576715850262122497,1576375537022689281,Lula,
1577746791470186496,1577736399796817922,Lula,
1576587341270896640,1576375537022689281,Lula,
1577622838131015680,1577472095348326400,Lula,
1577738085546311686,1577736399796817922,Lula,
1576412798699343872,1576375537022689281,Lula,
1567318695923404804,1567294172524171265,Lula,
1576385728681910272,1576375537022689281,Lula,
1577495918768701444,1577472095348326400,Lula,
1577845047403466752,1577736399796817922,Lula,
1567348097574965249,1567294172524171265,Lula,
1576405314282213377,1576375537022689281,Lula,
1577868511841554432,1577736399796817922,Lula,
1567482919291068418,1567294172524171265,Lula,
1577737633924628496,1577736399796817922,Lula,
1567640641076617216,1567294172524171265,Lula,
1577576690951364609,1577472095348326400,Lula,
1577804240243855362,1577736399796817922,Lula,
1567613887347924994,1567294172524171265,Lula,
1577749037490511872,1577736399796817922,Lula,
1576512078893834240,1576375537022689281,Lula,
1577985673247744000,1577472095348326400,Lula,
1577775531390603266,1577736399796817922,Lula,
1576401335872016384,1576375537022689281,Lula,
1567333945150152704,1567294172524171265,Lula,
1578052810020634628,1577736399796817922,Lula,
1577802380942479360,1577472095348326400,Lula,
1576385963793993728,1576375537022689281,Lula,
1563892051124654081,1563685263842414592,Lula,
1578383461374730240,1577472095348326400,Lula,
1567636075513892870,1567294172524171265,Lula,
1563835202992050176,1563685263842414592,Lula,
1577828574400286726,1577472095348326400,Lula,
1576691358286299137,1576375537022689281,Lula,
1567477662423080960,1567294172524171265,Lula,
1577485853672103936,1577472095348326400,Lula,
1567447711514873859,1567177742822555649,Ciro Gomes,
1563711936046432257,1563685263842414592,Lula,
1567513920641835008,1567294172524171265,Lula,
1564234635470667776,1563685263842414592,Lula,
1577721868278124546,1577472095348326400,Lula,
1567180571679268866,1567177742822555649,Ciro Gomes,
1567322395261779971,1567294172524171265,Lula,
1577499989034442752,1577472095348326400,Lula,
1564597867960049665,1563685263842414592,Lula,
1567294315180736513,1567177742822555649,Ciro Gomes,
1567530635631230979,1567294172524171265,Lula,
1563697391777288198,1563685263842414592,Lula,
1577608367085862915,1577472095348326400,Lula,
1567340991916425217,1567294172524171265,Lula,
1564000635590254592,1563685263842414592,Lula,
1567178966959521794,1567177742822555649,Ciro Gomes,
1577608558883094532,1577472095348326400,Lula,
1567648219592642564,1567294172524171265,Lula,
1567181597807443969,1567177742822555649,Ciro Gomes,
1563841380493008898,1563685263842414592,Lula,
1577820557608980480,1577472095348326400,Lula,
1567617189250830336,1567294172524171265,Lula,
1563723304128716800,1563685263842414592,Lula,
1567190979031044096,1567177742822555649,Ciro Gomes,
1567330334617866240,1567294172524171265,Lula,
1567181555587506177,1567177742822555649,Ciro Gomes,
1563686376717094914,1563685263842414592,Lula,
1567187444461707265,1567177742822555649,Ciro Gomes,
1563742218179022848,1563685263842414592,Lula,
1577635350217908229,1577472095348326400,Lula,
1563831539149877248,1563685263842414592,Lula,
1567649070738546690,1567294172524171265,Lula,
1567183818871771137,1567177742822555649,Ciro Gomes,
1563855542371639303,1563685263842414592,Lula,
1563719538205724674,1563685263842414592,Lula,
1567582693763825665,1567294172524171265,Lula,
1577478284052295680,1577472095348326400,Lula,
1567371387630747648,1567294172524171265,Lula,
1563723992946872321,1563685263842414592,Lula,
1567242221224599553,1567177742822555649,Ciro Gomes,
1567540413275193346,1567294172524171265,Lula,
1577487227369709570,1577472095348326400,Lula,
1563840757366128640,1563685263842414592,Lula,
1567209078455156736,1567177742822555649,Ciro Gomes,
1564028644896514049,1563685263842414592,Lula,
1577789102551859206,1577472095348326400,Lula,
1567568126585315329,1567294172524171265,Lula,
1567276013838602240,1567177742822555649,Ciro Gomes,
1577503117427482631,1577472095348326400,Lula,
1563945207586078729,1563685263842414592,Lula,
1560395422534868992,1560395047299911685,Lula,
1577792779450814464,1577472095348326400,Lula,
1567184425862979587,1567177742822555649,Ciro Gomes,
1577478909007867905,1577472095348326400,Lula,
1567179395470688256,1567177742822555649,Ciro Gomes,
1560617060375224320,1560395047299911685,Lula,
1563739842520948737,1563685263842414592,Lula,
1571229418990739456,1571180449602338817,Lula,
1567178304381243394,1567177742822555649,Ciro Gomes,
1560404399524122625,1560395047299911685,Lula,
1563685700570071046,1563685263842414592,Lula,
1567324878604214273,1567177742822555649,Ciro Gomes,
1560429757921169409,1560395047299911685,Lula,
1571234555436097536,1571180449602338817,Lula,
1571181864232034310,1571180449602338817,Lula,
1567184550526066689,1567177742822555649,Ciro Gomes,
1560516533641781249,1560395047299911685,Lula,
1571189569734807555,1571180449602338817,Lula,
1560692894373126146,1560395047299911685,Lula,
1571456547305275392,1571180449602338817,Lula,
1567190547462332418,1567177742822555649,Ciro Gomes,
1560417204767703040,1560395047299911685,Lula,
1571181794501840902,1571180449602338817,Lula,
1560397122322710528,1560395047299911685,Lula,
1560457404038397952,1560395047299911685,Lula,
1567182402337886211,1567177742822555649,Ciro Gomes,
1571558761516482561,1571180449602338817,Lula,
1560404951561637888,1560395047299911685,Lula,
1567181535106793473,1567177742822555649,Ciro Gomes,
1575125416691617792,1575115812595286017,Lula,
1560395815872520195,1560395047299911685,Lula,
1571459922360942595,1571180449602338817,Lula,
1562798343377412096,1562768975951409153,Lula,
1562859968008982528,1562768975951409153,Lula,
1571193713388298240,1571180449602338817,Lula,
1560423413491056642,1560395047299911685,Lula,
1562801489919102981,1562768975951409153,Lula,
1571248672163201025,1571180449602338817,Lula,
1560660654977339398,1560395047299911685,Lula,
1560414363789533184,1560395047299911685,Lula,
1562901297136685057,1562768975951409153,Lula,
1571185885487550466,1571180449602338817,Lula,
1575170406050574336,1575115812595286017,Lula,
1571628202635706369,1571180449602338817,Lula,
1560684834019835907,1560395047299911685,Lula,
1562890745060929537,1562768975951409153,Lula,
1571433976409231362,1571180449602338817,Lula,
1560395341773651968,1560395047299911685,Lula,
1571182602437918721,1571180449602338817,Lula,
1560696657213284355,1560395047299911685,Lula,
1575130240103358465,1575115812595286017,Lula,
1562793103630557184,1562768975951409153,Lula,
1571263836581134341,1571180449602338817,Lula,
1560646982770860034,1560395047299911685,Lula,
1562792276715220992,1562768975951409153,Lula,
1571208673929601024,1571180449602338817,Lula,
1560398013432053766,1560395047299911685,Lula,
1571202975313399809,1571180449602338817,Lula,
1562963754093928449,1562768975951409153,Lula,
1560403163148083200,1560395047299911685,Lula,
1572400318402502657,1572371179305836545,Ciro Gomes,
1562790767445573632,1562768975951409153,Lula,
1574016671731384321,1571180449602338817,Lula,
1562951395023912963,1562768975951409153,Lula,
1572372398833369088,1572371179305836545,Ciro Gomes,
1571536718033199108,1571180449602338817,Lula,
1562948426450407424,1562768975951409153,Lula,
1572372630040367106,1572371179305836545,Ciro Gomes,
1562824289174183936,1562768975951409153,Lula,
1571497717171363840,1571180449602338817,Lula,
1572375251677241344,1572371179305836545,Ciro Gomes,
1562799208780169216,1562768975951409153,Lula,
1574520895925673985,1574511200808759296,Lula,
1572373969885601793,1572371179305836545,Ciro Gomes,
1572409345928986626,1572371179305836545,Ciro Gomes,
1574734795656962048,1574511200808759296,Lula,
1574544814342918159,1574511200808759296,Lula,
1573813107746652160,1572371179305836545,Ciro Gomes,
1562911933476765698,1562768975951409153,Lula,
1575116376909484034,1575115812595286017,Lula,
1572385673734127622,1572371179305836545,Ciro Gomes,
1562936690779586560,1562768975951409153,Lula,
1572398838245203968,1572371179305836545,Ciro Gomes,
1572372630757584898,1572371179305836545,Ciro Gomes,
1574512734493761536,1574511200808759296,Lula,
1562819976574435329,1562768975951409153,Lula,
1574543207828017170,1574511200808759296,Lula,
1562799341529575424,1562768975951409153,Lula,
1572396352981827585,1572371179305836545,Ciro Gomes,
1574686619516272640,1574511200808759296,Lula,
1562952451191320578,1562768975951409153,Lula,
1562813487004655618,1562768975951409153,Lula,
1574561150871666703,1574511200808759296,Lula,
1572508513875918848,1572371179305836545,Ciro Gomes,
1562789108711571457,1562768975951409153,Lula,
1572442707263455234,1572371179305836545,Ciro Gomes,
1574196578407124998,1574054704081928195,Lula,
1574568065827741701,1574511200808759296,Lula,
1567195123200425987,1567152598859259904,Lula,
1572456063844364296,1572371179305836545,Ciro Gomes,
1574433815480541190,1574054704081928195,Lula,
1574539745157255169,1574511200808759296,Lula,
1574516281877082113,1574511200808759296,Lula,
1567202968075649024,1567152598859259904,Lula,
1574529886529593344,1574511200808759296,Lula,
1567380551421632512,1567152598859259904,Lula,
1572441289249148930,1572371179305836545,Ciro Gomes,
1574908393160151040,1574511200808759296,Lula,
1567352524918718466,1567152598859259904,Lula,
1572455295556747265,1572371179305836545,Ciro Gomes,
1574802269547204613,1574511200808759296,Lula,
1567178150286598149,1567152598859259904,Lula,
1572557292171829252,1572371179305836545,Ciro Gomes,
1574214423559929858,1574054704081928195,Lula,
1572395132854636547,1572371179305836545,Ciro Gomes,
1574089411972702209,1574054704081928195,Lula,
1567159347037323265,1567152598859259904,Lula,
1574713362625089536,1574511200808759296,Lula,
1572375202184548352,1572371179305836545,Ciro Gomes,
1574721713065058304,1574511200808759296,Lula,
1574065014662651905,1574054704081928195,Lula,
1567470800277569539,1567152598859259904,Lula,
1574549033687085056,1574511200808759296,Lula,
1572373485900517376,1572371179305836545,Ciro Gomes,
1574133380035248134,1574054704081928195,Lula,
1577051273630978049,1577046591310921729,Lula,
1574566385337901070,1574511200808759296,Lula,
1567343352860884993,1567152598859259904,Lula,
1577323741289365504,1577046591310921729,Lula,
1567173310416306182,1567152598859259904,Lula,
1574572907803529217,1574511200808759296,Lula,
1567270887535136768,1567152598859259904,Lula,
1577085529492926464,1577046591310921729,Lula,
1574131644159639553,1574054704081928195,Lula,
1574684960405045248,1574511200808759296,Lula,
1567235393304596480,1567152598859259904,Lula,
1577056415457325056,1577046591310921729,Lula,
1574069491994136577,1574054704081928195,Lula,
1567154238014296075,1567152598859259904,Lula,
1577047650259464192,1577046591310921729,Lula,
1574592590598520842,1574511200808759296,Lula,
1574103149656285184,1574054704081928195,Lula,
1567214830402019329,1567152598859259904,Lula,
1577367291439759376,1577046591310921729,Lula,
1572881556548751360,1572720701945036807,Lula,
1574175575832420355,1574054704081928195,Lula,
1577047312081518593,1577046591310921729,Lula,
1567202485110030340,1567152598859259904,Lula,
1572898623360307201,1572720701945036807,Lula,
1574855457600114708,1574054704081928195,Lula,
1567836654018215936,1567152598859259904,Lula,
1577073244883939328,1577046591310921729,Lula,
1572787112201658374,1572720701945036807,Lula,
1567153009947189249,1567152598859259904,Lula,
1574946410067132416,1574054704081928195,Lula,
1577064172478640128,1577046591310921729,Lula,
1573074288386899968,1572720701945036807,Lula,
1577051824372080640,1577046591310921729,Lula,
1567176224362881024,1567152598859259904,Lula,
1573016646112911361,1572720701945036807,Lula,
1574253312471433218,1574054704081928195,Lula,
1577381782957219841,1577046591310921729,Lula,
1572996012548947969,1572720701945036807,Lula,
1567172620856041472,1567152598859259904,Lula,
1574100611737452548,1574054704081928195,Lula,
1577117746311008257,1577046591310921729,Lula,
1567289399611637761,1567152598859259904,Lula,
1572740499559305216,1572720701945036807,Lula,
1574116627607584773,1574054704081928195,Lula,
1572795744372854784,1572720701945036807,Lula,
1574237206629203970,1574054704081928195,Lula,
1577059598879854592,1577046591310921729,Lula,
1567153775521026052,1567152598859259904,Lula,
1572970895806967809,1572720701945036807,Lula,
1577051015391891457,1577046591310921729,Lula,
1574095975743770624,1574054704081928195,Lula,
1578810621994291200,1578770964607037442,Lula,
1577374144769167360,1577046591310921729,Lula,
1573111626483515393,1572720701945036807,Lula,
1574347172233023488,1574054704081928195,Lula,
1572908431245451266,1572720701945036807,Lula,
1578867300174036992,1578770964607037442,Lula,
1574069677613006848,1574054704081928195,Lula,
1572722411656843264,1572720701945036807,Lula,
1577257972937682946,1577046591310921729,Lula,
1578807311942176769,1578770964607037442,Lula,
1578883955579060225,1578770964607037442,Lula,
1577069794632900618,1577046591310921729,Lula,
1572919838846386177,1572720701945036807,Lula,
1574230657030451200,1574054704081928195,Lula,
1577271131723403266,1577046591310921729,Lula,
1578931655141904384,1578770964607037442,Lula,
1572992345900990465,1572720701945036807,Lula,
1565830744282464256,1565759273157672964,Lula,
1578830489884192769,1578770964607037442,Lula,
1573039770212732934,1572720701945036807,Lula,
1577054181898457088,1577046591310921729,Lula,
1577049908913221634,1577046591310921729,Lula,
1572725797135306753,1572720701945036807,Lula,
1578904449422348288,1578770964607037442,Lula,
1565831021194526720,1565759273157672964,Lula,
1560025918307024896,1559961867535130627,Ciro Gomes,
1572731192570683395,1572720701945036807,Lula,
1578805151917563905,1578770964607037442,Lula,
1560250265634316288,1559961867535130627,Ciro Gomes,
1572991916391669761,1572720701945036807,Lula,
1565848901835431938,1565759273157672964,Lula,
1559986333958938624,1559961867535130627,Ciro Gomes,
1565773683435651077,1565759273157672964,Lula,
1578912241948426240,1578770964607037442,Lula,
1572752647098363905,1572720701945036807,Lula,
1565770776296525826,1565759273157672964,Lula,
1572884826252005380,1572720701945036807,Lula,
1578941493632720897,1578770964607037442,Lula,
1560086015540338689,1559961867535130627,Ciro Gomes,
1573412995258281984,1573106687472459776,Lula,
1565794770047344640,1565759273157672964,Lula,
1578936936567173120,1578770964607037442,Lula,
1560047175056429062,1559961867535130627,Ciro Gomes,
1573121195091836928,1573106687472459776,Lula,
1578915726450380800,1578770964607037442,Lula,
1565858239614533634,1565759273157672964,Lula,
1560000665409167367,1559961867535130627,Ciro Gomes,
1578971337120714752,1578770964607037442,Lula,
1573116591134642176,1573106687472459776,Lula,
1559962171110572032,1559961867535130627,Ciro Gomes,
1566013544658866176,1565759273157672964,Lula,
1579089092759126016,1578770964607037442,Lula,
1573115170540625921,1573106687472459776,Lula,
1559972080992587777,1559961867535130627,Ciro Gomes,
1565791498590982155,1565759273157672964,Lula,
1578818626227867649,1578770964607037442,Lula,
1573108412908437504,1573106687472459776,Lula,
1565768658391023616,1565759273157672964,Lula,
1559963274019471362,1559961867535130627,Ciro Gomes,
1578937353103556610,1578770964607037442,Lula,
1573657824739184640,1573106687472459776,Lula,
1560018872169906180,1559961867535130627,Ciro Gomes,
1565815352755462152,1565759273157672964,Lula,
1573118481477894145,1573106687472459776,Lula,
1579405004313858048,1578770964607037442,Lula,
1559973365737308160,1559961867535130627,Ciro Gomes,
1565835581132767232,1565759273157672964,Lula,
1579117027129978882,1578770964607037442,Lula,
1560033312852385792,1559961867535130627,Ciro Gomes,
1573160807487401985,1573106687472459776,Lula,
1560238266242195457,1559961867535130627,Ciro Gomes,
1573401279212257297,1573106687472459776,Lula,
1565785123316027392,1565759273157672964,Lula,
1578855093910507520,1578770964607037442,Lula,
1560002754243952642,1559961867535130627,Ciro Gomes,
1573138348868354050,1573106687472459776,Lula,
1565806269583204352,1565759273157672964,Lula,
1578897109289689088,1578770964607037442,Lula,
1559974524107497473,1559961867535130627,Ciro Gomes,
1565819023627063297,1565759273157672964,Lula,
1573429964925718530,1573106687472459776,Lula,
1560017811770064897,1559961867535130627,Ciro Gomes,
1565793867869331458,1565759273157672964,Lula,
1573368679995154432,1573106687472459776,Lula,
1559984700965457920,1559961867535130627,Ciro Gomes,
1573109071003385858,1573106687472459776,Lula,
1572056227798040578,1559961867535130627,Ciro Gomes,
1565790735634518017,1565759273157672964,Lula,
1573122764017377282,1573106687472459776,Lula,
1560024635722399747,1559961867535130627,Ciro Gomes,
1573125420899356672,1573106687472459776,Lula,
1565767940355629057,1565759273157672964,Lula,
1560031519149891586,1559961867535130627,Ciro Gomes,
1577454441774559232,1577346631430717440,Ciro Gomes,
1565828732622983174,1565759273157672964,Lula,
1571604388871024640,1571568443383549958,Lula,
1573277728542965765,1573106687472459776,Lula,
1571635357317496833,1571568443383549958,Lula,
1565764896364679173,1565759273157672964,Lula,
1573107319914827777,1573106687472459776,Lula,
1571592198772097028,1571568443383549958,Lula,
1573412423725649920,1573106687472459776,Lula,
1571637496009588736,1571568443383549958,Lula,
1573112342845472770,1573106687472459776,Lula,
1571572135868391424,1571568443383549958,Lula,
1573324437726035968,1573106687472459776,Lula,
1571598795967811585,1571568443383549958,Lula,
1581452844527685632,1581372010441342976,Lula,
1571594739799162881,1571568443383549958,Lula,
1571643506086612993,1571568443383549958,Lula,
1581460470610812929,1581372010441342976,Lula,
1581375199173222400,1581372010441342976,Lula,
1571671168406458368,1571568443383549958,Lula,
1581478677862154240,1581372010441342976,Lula,
1571630032187015169,1571568443383549958,Lula,
1585203861513728000,1584860977644064768,Lula,
1581411478691008512,1581372010441342976,Lula,
1571622171465629697,1571568443383549958,Lula,
1581434337165135872,1581372010441342976,Lula,
1577352302159093762,1577346631430717440,Ciro Gomes,
1571570971290517513,1571568443383549958,Lula,
1571625003573035008,1571568443383549958,Lula,
1585216701679173633,1584860977644064768,Lula,
1581606995463147521,1581372010441342976,Lula,
1571572369386541060,1571568443383549958,Lula,
1585088370316673024,1584860977644064768,Lula,
1581451383743471616,1581372010441342976,Lula,
1571616144284610560,1571568443383549958,Lula,
1581396933234462720,1581372010441342976,Lula,
1585214638664187905,1584860977644064768,Lula,
1571590596908695553,1571568443383549958,Lula,
1581446479394508800,1581372010441342976,Lula,
1581436213650608129,1581372010441342976,Lula,
1585264827181813762,1584860977644064768,Lula,
1571579944840622080,1571568443383549958,Lula,
1571667422070849542,1571568443383549958,Lula,
1581381201700392960,1581372010441342976,Lula,
1585334337368530945,1584860977644064768,Lula,
1571601769595080706,1571568443383549958,Lula,
1581685505502375936,1581372010441342976,Lula,
1571575450664841216,1571568443383549958,Lula,
1585083024328167425,1584860977644064768,Lula,
1568051904869007360,1567989339845697536,Lula,
1568054783264624641,1567989339845697536,Lula,
1568055311335923713,1567989339845697536,Lula,
1585100286246330368,1584860977644064768,Lula,
1573879912276103168,1573788746960470023,Ciro Gomes,
1581627645670084610,1581372010441342976,Lula,
1568065283322953731,1567989339845697536,Lula,
1581403608163450880,1581372010441342976,Lula,
1567989407881523202,1567989339845697536,Lula,
1585073206158688256,1584860977644064768,Lula,
1574060973375250432,1573788746960470023,Ciro Gomes,
1581492305504403457,1581372010441342976,Lula,
1568062211767009280,1567989339845697536,Lula,
1573979427066765312,1573788746960470023,Ciro Gomes,
1581625990820003841,1581372010441342976,Lula,
1568021283434303493,1567989339845697536,Lula,
1573833487118995460,1573788746960470023,Ciro Gomes,
1581576329858023427,1581372010441342976,Lula,
1568053697938178048,1567989339845697536,Lula,
1585075262684745728,1584860977644064768,Lula,
1581381682124713984,1581372010441342976,Lula,
1567991896282206210,1567989339845697536,Lula,
1573925118493048832,1573788746960470023,Ciro Gomes,
1581639517626601474,1581372010441342976,Lula,
1573878631327211521,1573788746960470023,Ciro Gomes,
1568198113327718400,1567989339845697536,Lula,
1562780857592872961,1562771888635535361,Ciro Gomes,
1585079959529615360,1584860977644064768,Lula,
1573929590195625984,1573788746960470023,Ciro Gomes,
1567999021607976960,1567989339845697536,Lula,
1573924176888565762,1573788746960470023,Ciro Gomes,
1568042469689901061,1567989339845697536,Lula,
1585107249890222081,1584860977644064768,Lula,
1573859339894505476,1573788746960470023,Ciro Gomes,
1562793601855238147,1562771888635535361,Ciro Gomes,
1568338667508465664,1567989339845697536,Lula,
1585073214040182784,1584860977644064768,Lula,
1562773123115929603,1562771888635535361,Ciro Gomes,
1574122284373389312,1573788746960470023,Ciro Gomes,
1562930901453082624,1562771888635535361,Ciro Gomes,
1578759951316418560,1578758558786588672,Lula,
1568059332889088000,1567989339845697536,Lula,
1574095063126155264,1573788746960470023,Ciro Gomes,
1578816252507656192,1578758558786588672,Lula,
1562933948107427840,1562771888635535361,Ciro Gomes,
1568023633683189763,1567989339845697536,Lula,
1573847431602741248,1573788746960470023,Ciro Gomes,
1578764475305717767,1578758558786588672,Lula,
1562780806304903169,1562771888635535361,Ciro Gomes,
1567989702463995905,1567989339845697536,Lula,
1574017417562525697,1573788746960470023,Ciro Gomes,
1563039306251649025,1562771888635535361,Ciro Gomes,
1568030076096155648,1567989339845697536,Lula,
1562874769204461568,1562771888635535361,Ciro Gomes,
1574075944670838788,1573788746960470023,Ciro Gomes,
1579290263826354176,1578758558786588672,Lula,
1568019700873056257,1567989339845697536,Lula,
1562800059095195648,1562771888635535361,Ciro Gomes,
1568301005858656256,1567989339845697536,Lula,
1562773397645299712,1562771888635535361,Ciro Gomes,
1573854710829879296,1573788746960470023,Ciro Gomes,
1578829086801088512,1578758558786588672,Lula,
